wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
ultimate-63,FP-M0447,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: lib,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,lib/Bone.js,bc26df3a517def689395868bdd78a81c8bfc83ddbbcf0241312c13185d3ff766,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0448,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: locales,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,locales/en.json,d1b942cb9de8d3d01f00a5605af915b8ef5933101105c23fce247f857c23cb78,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0449,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: log,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,log/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0450,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: mgmt,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,mgmt/ClientMgmt.js,7e47987680a9e2cb8e01914a07561ae76830218451e2d162f469d959072b0ddd,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0451,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: migration,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,migration/DataMigrator.js,5aa31ece10dfb1d7eb8676140d4f8e914ed64b8ff3b239afad5378c22872810f,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0452,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: monitor,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,monitor/FlowMonitor.js,a5209fa60ff73e23d271dac7d6496ec60c7bb27153902d8caac8d5d12c28eb7c,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0453,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: net2,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,net2/AppTool.js,0b9962b333427302b2385f488bc09d55c850c414ea5602b0b28ed941edb68f3b,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0454,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/Platform.js,655bf3377fc9f3f8d6affb5d5896df6b9d29965fe6093d7b124dfdeddb43c6b1,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0455,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/all,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/all/files/assets.lst,aaf0d9aa334b599ef66715645dc91e38e6e5a6621c49be670c2539524cf40fcd,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0456,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/blue,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/blue/BluePlatform.js,fb9c70cc2af5ff0dc3e80fb8b0c4fd5ed479f0b669cea2472412bbda9c722a95,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0457,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/docker,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/docker/DockerPlatform.js,4198c3827ab75e1d9122dbab6238732b97f9abcc9f3e13dee41dfe96ff971808,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0458,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/gold,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/gold/GoldPlatform.js,f44f1220e3b976e939259aa3dcb50bd727110a02bd0e108dec8300e2cf47be76,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0459,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/goldpro,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/goldpro/GoldProPlatform.js,a90bab8b78d989b5cd7c37d51fc489266f8b9d207ac50e0c6e3b621cf10eaa81,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0460,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/gse,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/gse/GSEPlatform.js,18f90fcbee078d197bc5ec51bc70217404b58a43121af0d1457067b0931788d7,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0461,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/navy,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/navy/NavyPlatform.js,a4594296e7238963cab16433d56f73185f9bc26f073ab66d32e152a8f0c6b6e0,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0462,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/orange,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/orange/OrangePlatform.js,b422a9f061d466d99160369d466b98e00be3e780877093a817342dd25f395bd3,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0463,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/pse,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/pse/PSEPlatform.js,9172a4d7135ed1b48787c52efb2c1ba9de643bbab63089bf2890d21f58db15d4,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0464,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/purple,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/purple/PurplePlatform.js,2bef4c115e13c86878e7083acc8a1837033c85e9f24f0adfe9d3452137488f4e,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0465,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/red,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/red/RedPlatform.js,277e8ad1116f71744d0f3eb3e912c07495bb16c88a24045fe1cd507def31d4db,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0466,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: platform/ubt,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,platform/ubt/UbtPlatform.js,69707e938529c3f59f4a67dc6bc5e27888660357f5b8d02db0fc0a4db99040e1,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0467,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: run,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,run/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0468,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: sample,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,sample/alarm_sample_1.json,336b9f9e8236a78d84d349c429f6570e3c0ba4302130ca75c0fd27e8e78e8ca7,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0469,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/@direct-part01,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/K01firewalla,9d3d064405753294f6583cafd887d53bbf627a49ff1ee6a72d7960f0aff5fb5d,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0470,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/@direct-part02,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/get_stats.sh,6824a542625bab2faba9986bcab418e76faac1542745d00b705967810495a44c,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0471,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/cron,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/cron/01_update_openssh.sh,3d0001a9af0fe303aed362946a3eb4d5df5fc257ae9b26b9dbaaeca33ada6e7e,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0472,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/event_collectors,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/event_collectors/disk_space.sh,0935b876449378ccbe2433e718515affd6016297600b25fab736b48ee53de72a,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0473,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/firereset,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/firereset/getDHCP6Lease,dd2a789c3dbb0cfd31a53b97927f9a64fac613a3b7f0353cd38d8535349c8c8f,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0474,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/misc,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/misc/bootloader,bafc99fce98c09667b420919a01066cd9eb8b6990ba8f4c805a415f33f294028,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0475,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/ops,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/ops/ipv6_switch.sh,ed332b307e89b8a0564bc12b7c9657c2d03f2171ac950e863cd7360924548363,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0476,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/post_upgrade.d,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/post_upgrade.d/00_do_nothing,443b7db19bafe9c497d5605a44670b32ad994c1855666655583d6dd308ef8b35,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
ultimate-63,FP-M0477,n/a,CG-FP-ACCOUNT-firewalla-master,firewalla-master,surface accountability,complete donor subtree accountability: scripts/prep,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,scripts/prep/00_disable_power_button.sh,be652d7428dd82f8a142e70a3c33b6295b2f996a5cd71254b581ef2910945447,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,AGPL-3.0; target independently rederives selected semantics; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
