record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
FP-M0167,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/App.xaml,972eace26580ebf97dfc189b4f61d2e090e3f187ea7c3e33e53e54967c986092,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0168,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Assets,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Assets/app-icon.png,985af58eb000e91c384b2056b5c3e9af3b6c98080b1bf25db2b302431efee231,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0169,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Converters,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Converters/ConnectionStateConverters.cs,8d9bcdfa5722c87c125300270b2ffc6e60d63572ec642b69790a458a381a10c1,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0170,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Models,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Models/Notice.cs,5f4553e58710f769c302b1a90fa5af8d42132d31f057b9f358b148fdb5f5c5eb,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0171,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Resources,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Resources/Flags/ae.png,f871ee3c3ebff727a6fb27e6ae2b8887ea704c3226725b31ef93940ca46d4598,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0172,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Services,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Services/AdminElevation.cs,c56204432c4287ffb9018d4b7a2689b72c49a6bdf04e7ab3d73822fae7a68b2e,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0173,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Themes,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Themes/Colors.xaml,2f0c6798dc4b11f05424b2cfa672a1d5e15b1d8adb70a8d21ce1f519a55b5743,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0174,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/ViewModels,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/ViewModels/AboutViewModel.cs,0539375f23c0fd5d51834b884d15343f8621d414afd47d05b978d0dd9adea365,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0175,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/Views,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/Views/AboutPage.xaml,eb58b93fc9b8306891903b3e67dddad482461b1898aa6658e722b585a3e16bbf,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0176,n/a,CG-FP-ACCOUNT-Se7en-Pro-1.0.0,Se7en-Pro-1.0.0,surface accountability,complete donor subtree accountability: PsiphonUI/tools,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,PsiphonUI/tools/encrypt_embedded.py,2545c236d90a77cb8699da2d7a5c2eaf7af0d5896a688a684d933be946b27cfd,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"MIT; permissive source eligible for comparison/adaptation, but target-native authority and correctness gates still apply",low,n/a,high,reviewed
FP-M0177,n/a,CG-FP-ACCOUNT-Serverless-for-Iran-main,Serverless-for-Iran-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.gitignore,4073be0dd9e3ae38beba97eed085d5f023a5f2cdc101ec35f2877b185b1f1193,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,"GPL-3.0; preset concepts only, no source/config copied; no source copying; evidence/reference/independent rederivation only",low,n/a,high,reviewed
FP-M0178,n/a,CG-FP-ACCOUNT-Subnet-Divider-main,Subnet-Divider-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,README.md,88a1228a1aab8987688e183614d1f41049d9d8b82d2d98be290729e7537cc651,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,no explicit license; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
FP-M0179,n/a,CG-FP-ACCOUNT-V2RayN-PRO-main(1),V2RayN-PRO-main(1),surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,LICENSE,8ceb4b9ee5adedde47b31e975c1d90c73ad27b6b165a1dcd80c7c545eb65b903,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,GPL-family copyleft plus bundled third-party binaries/notices; target does not copy source/binaries; no direct donor source reuse for eighth-order changes; independent target-native rederivation/evidence only unless pre-existing compatible boundary already exists,low,n/a,high,reviewed
FP-M0180,n/a,CG-FP-ACCOUNT-V2ray-for-Doprax-main(1),V2ray-for-Doprax-main(1),surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.github/FUNDING.yml,83add990215ca7b364604ed19d3588bed2bd814c7603a7a2a348fbf953878e91,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,no explicit root license in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
FP-M0181,n/a,CG-FP-ACCOUNT-bia-pain-bache-main,bia-pain-bache-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.gitignore,9b62b38882f63cf5d11ba26da648fa91242388a775a2ff6093752a9fec18af5d,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,GPL-2.0; evidence/independent comparison only; no source copying; evidence/reference/independent rederivation only,low,n/a,high,reviewed
FP-M0182,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: @root/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.editorconfig,5c10b6edb75ea4cf85ea78eda008fd480a8def73af282d27cedad2b587a8d1d8,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0183,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,.github/CONTRIBUTING.md,6cd7a7717ceb6a7d10871d2b6abb664392e1ef033d3321fa25430a4d31cfe2c5,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0184,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddyconfig,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddyconfig/caddyfile/adapter.go,9a7cf9fef6df4475bbdc442a80271bc4d8fc3866f3dc831f3146214c79877a25,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0185,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/a.caddy.localhost.crt,ee3df1c6ee1f3d6451f8cb679836a7c7c6a8ba56a199966435db186eda0a4821,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0186,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/integration/acme_test.go,dc4d17cf7331737c9c4301e56e60b75da94299f6cf00e250764f009e8daa510c,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0187,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@direct-part01,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/integration/caddyfile_adapt/acme_dns_configured.caddyfiletest,85df5eefe386b09b52dea970392e24e3b372530da5f084587b2196e2154a533f,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0188,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@direct-part02,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/integration/caddyfile_adapt/invoke_undefined_named_route.caddyfiletest,c315483a39fb698bba64d2129508471195d63f1f652b62015460a993c04a2b8d,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0189,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@direct-part03,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/integration/caddyfile_adapt/tls_client_auth_cert_file-legacy.caddyfiletest,6999a4e4dd62ba77b6ed656cb9069bd816e865be89fa781db3f98958db7a5161,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0190,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/testdata,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,caddytest/integration/testdata/cookie.html,73a39f197756ad2b6d37eb8f5c7e8c195f03e335c3d35f40c733ff792d4f3309,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0191,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: cmd,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,cmd/caddy/main.go,ac320c3ac47ad8abed7a0d2595639d78f9ff55cf1dba8494a66cd8851c5d076e,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0192,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: internal,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,internal/filesystems/map.go,50a0a3bac6240952f5a2dcf9e7f4bf0f2fefa62371d18d5c143076d3b3e628ac,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0193,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyevents,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyevents/app.go,ed49ccb0089667498ecd66f299d1855d0cf5bf07bd3611f3c9a7e6d087b716f0,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0194,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyfs,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyfs/filesystem.go,59aef15c5f91cd6eae394f99714265d5382ff097a2fabebe5a6ff4dfe1b23e57,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0195,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/@direct,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/app.go,02c92ec230a39bec910486542b89fc5cd05a8da7586c8d796817a8c79f3f7001,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0196,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/caddyauth,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/caddyauth/argon2id.go,a298c2fdda50e12c37950c0e82395fa827ddbfcecfaceee98134176ba7bd2f81,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0197,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/encode,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/encode/brotli/brotli_precompressed.go,8352fb4d878dd92a237fa9e447a693e2f2d6f7e9e0e1cbd2cde1d43d6cc608d9,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0198,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/fileserver,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/fileserver/browse.go,b86871970d535eb8ba8c229a4559534efa21b7946205af989489a711671caf9e,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0199,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/headers,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/headers/caddyfile.go,8f6ddf172a94e68bb57b53b1f92ec768aebff3bbe14bba485866900ec4b5bf40,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
FP-M0200,n/a,CG-FP-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/intercept,recursively bounded donor subtree,evidence/accountability,accountability bundle; independent semantic values are split into fine records,modules/caddyhttp/intercept/intercept.go,b88a59bf42a8fd39e5aea490a0aee72c6780d65de443b9a194ddc4959ba5f162,n/a,evidence classification,custom:subtree-accountability,reference-only,"All surfaces in this bounded subtree were recursively inventoried and reviewed for implementation, operational, product, deployment, test, generated, vendored, documentation and negative-evidence value. This accountability record does not imply source reuse or behavioral equivalence.",n/a,n/a,every descendant surface remains hash-accounted and eligible for narrower semantic extraction,module-level accountability must never be used as a substitute for a fine-grained adoption decision,n/a,n/a,n/a,Apache-2.0; direct adaptation permitted with attribution,low,n/a,high,reviewed
