record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
E8-0051,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: Wiki/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,Wiki/Screenshots/Firewall/Firewall.png,affcd8b2a359f6f20fe418fecc1bee6e565b74b6800a731a685f323859ffc20f,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0052,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: Wiki/@chunk-002,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_2.png,2bf6ef9f0c12002992f19e620622e8d4a97975b2cdc6d73d3427f11d9cde7363,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0053,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: fastlane/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,fastlane/metadata/android/de/short_description.txt,6dffdfd4aee184f7562ed56e15ed1acf7fecca4958e1735bd4c9fee6a3473054,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0054,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: fastlane/@chunk-002,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,fastlane/metadata/android/en-US/changelogs/100161.txt,2e25d27831ccfed0a6363cdeb2a512ab90f73210f7b34297c33095e2c432fc7a,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0055,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: fastlane/@chunk-003,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,fastlane/metadata/android/en-US/changelogs/100261.txt,36aa68c0f82cfeb95cc0b2f3883d79d6dc543047294870382cbedfd23a9b42d5,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0056,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: gradle,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,gradle/wrapper/gradle-wrapper.jar,e996d452d2645e70c01c11143ca2d3742734a28da2bf61f25c82bdc288c9e637,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0057,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: included_licenses,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,included_licenses/androidshell_license.txt,84fb85caa35a205caa2c4fc3d88af9e48aac741c9d289d5bbcf819ca4944eea9,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0058,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/@files,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/CMakeLists.txt,202247d7f4ed340965aec893be3899e5366ea99c887d6201ddba0df3873b5b69,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0059,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/libs,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/libs/.gitignore,3dae549401034478cbbfc13c6a470ae70e2f90fdc17190fe8ea894d5e126f2ba,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0060,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/arm64,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/arm64/assets/busyb.mp3,ca965764c5b48e477d44469dd32977be1149856b4ba18a9127f7a729d7983a6a,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0061,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/armv7a,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/armv7a/assets/busyb.mp3,71aefa08de57f9c85c699ae5da35536b93ca9c563911222187491fd7dfc59b78,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0062,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/beta,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/beta/ic_launcher-playstore.png,2eaff4d53b8552811ebc1cf11450855ca8162c98a1b2e19dd5e8c4ed01620419,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0063,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/debug,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/debug/AndroidManifest.xml,a8d4e1e04119b6a7e9b7c2531557eda15a26337b939caef9a661489026c1c07d,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0064,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/fdroid,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/fdroid/AndroidManifest.xml,8d1a4de8246d6dff05fc9b3ef41239a12066b65a40fc55d9e8e354f932498816,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0065,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/google_play,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/google_play/AndroidManifest.xml,bd08efb5cca1857ac4f563b9f20890ee1f8c496a6efaf9e4267929c12f0703cd,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0066,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/lite,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/lite/java/pan/alexander/tordnscrypt/assistance/AccelerateDevelop.java,54f85af0260524bf1e04c66744a1923de5f110b9da2dcc466f52fe2982e487b1,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0067,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/@files,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/AndroidManifest.xml,24cd5a8ff94835bc4bec74426c53e7b5e9a84770f44f909546c1f435187d225e,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0068,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/assets,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/assets/busyb.mp3,71aefa08de57f9c85c699ae5da35536b93ca9c563911222187491fd7dfc59b78,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0069,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/java/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/java/pan/alexander/tordnscrypt/ActivitiesLifecycleListener.kt,fb57712fbd6d18aa84a6127dbbc08d82a8e64a102a7e78621c658ede2832d91b,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0070,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/java/@chunk-002,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/java/pan/alexander/tordnscrypt/dialogs/Registration.java,9f7e9b6c9cdbf0f1f50edd6f660428056ac7a6f93b029163ce9bbd14e77a67ba,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0071,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/java/@chunk-003,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/java/pan/alexander/tordnscrypt/iptables/ModulesIptablesRules.java,0d4d57193b210ceefb1339be16c26dcc9b33c938f73043ebfdd1555627307075,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0072,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/java/@chunk-004,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/java/pan/alexander/tordnscrypt/settings/tor_bridges/BridgePingComparator.java,6731da683999e529902c5bee9433c7eb10ea7af1d3485f1312352a026cf05200,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0073,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/java/@chunk-005,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/java/pan/alexander/tordnscrypt/utils/root/RootServiceNotificationManager.java,7e060c69b587a3c03c02d8cf9a807fd7532d2d0a020622ea81f913fdf144c356,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0074,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/jni,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/jni/invizible/dhcp.c,333f56830fb2ebc9f79cd4ca3dbc5a56da123182da25544aee75358778714be4,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0075,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable/background_10dp_padding.xml,dda27cdca166c727d02349bb6f5672cd5967a4ed756b5eac76d1c333d0f74be7,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0076,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-anydpi-v23,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-anydpi-v23/ic_close_white.xml,ab2184ae33276d6b228b9cbf5daeffa6ad3038b64fde5aef492cd8248d74c4c7,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0077,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-hdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-hdpi/ic_close_white.png,879946239ffeeef46ef8dcd546b46d79368eac39f302938f3a3f69ce507eb8e6,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0078,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-mdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-mdpi/ic_close_white.png,557330b4758b4188ccebf83718dcff732eb10852ed121d3a2a253862111cfbef,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0079,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-xhdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-xhdpi/ic_close_white.png,afab63cdc645fd119812417b5b3337ebfd4bc51378c23d6874c32669a3da8ef7,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0080,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-xxhdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-xxhdpi/ic_close_white.png,c17325202495e4970a1eba55f3942c61147cfb68b55c9af242a9c8b6cea31130,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0081,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/drawable-xxxhdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/drawable-xxxhdpi/ic_firewall.png,8a7009d041fa0fa9a7f1c0309a9fe11fb6f6db7a99500b3b4d28919b6ff17425,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0082,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/layout,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/layout/activity_about.xml,fd1e09e86373c931f085eb621ae2ddde0c3d22464458a64e4953d98b6d425c47,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0083,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/layout-land,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/layout-land/app_bar_main.xml,8f5f091310f499c1cf7db3d2d35cfba54d11895dcdb06e2f1231ebef3fb82585,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0084,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/menu,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/menu/activity_main_drawer.xml,383a9c184ee14603346322a033a56305a4cb9d0ec9cca31909e82e9da0ee4cce,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0085,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/mipmap-anydpi-v26,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,e942c7fe3ff25dd038c0fbf921238a3189d46e17debf2875c6afa77102ea621e,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0086,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/mipmap-hdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/mipmap-hdpi/ic_launcher.webp,0359a6c2425ef37a6e36ee4b481694ff2ac61c68994ff596c823fe11f1004f81,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0087,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/mipmap-mdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/mipmap-mdpi/ic_launcher.webp,80d6a5747433a02d363bee649f8710997c271c9eae9f3a720d4d620cc6fb6e11,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
E8-0088,n/a,CG-E8-ACCOUNT-InviZible-master,InviZible-master,surface accountability,complete donor subtree accountability: tordnscrypt/src/main/res/mipmap-xhdpi,recursive donor subtree,evidence/accountability,accountability bundle; fine-grained values split into separate linked records,tordnscrypt/src/main/res/mipmap-xhdpi/ic_launcher.webp,794a27405ca59a252987f9ba18ae6fd61beea306686031a69d0850c573ab4e90,n/a,evidence classification,custom:subtree-accountability,reference-only,subtree fully reviewed/accounted; no independent target change beyond explicitly linked fine-grained value records,n/a,n/a,all descendant surfaces remain hash-accounted and independently eligible for fine-grained extraction,"accountability does not imply source reuse, runtime equivalence, or license compatibility",n/a,n/a,none,GPL-family copyleft; target uses independent target-native semantics only,low,n/a,high,reviewed
