record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
E9-0033,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: handlers,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,handlers/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0034,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: keyboards,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,keyboards/__init__.py,0f017e542d049e24fead464efd0bee35664ea288c36f53f68708f025c6923856,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0035,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: middlewares,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,middlewares/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0036,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: scripts,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,scripts/parse_panel.py,cc4dc624f06cdd4aa85df25e86eb906e277d55637550a577617115dbc4bf0d48,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0037,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: services,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,services/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0038,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: utils,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,utils/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
E9-0039,n/a,CG9-ACCOUNT-Auto-Tor-IP-changer-master-2-,Auto_Tor_IP_changer-master(2),surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,README.md,42cda71e6046a098389a3d1b771b481eca3bbf4a2155475a76307f2af78dc0d1,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,no explicit license; exact-byte duplicate of sixth-order donor archive,low,n/a,high,reviewed
E9-0040,n/a,CG9-ACCOUNT-bia-pain-bache-main,bia-pain-bache-main,surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.gitignore,9b62b38882f63cf5d11ba26da648fa91242388a775a2ff6093752a9fec18af5d,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,GPL-2.0; evidence/independent comparison only,low,n/a,high,reviewed
E9-0041,n/a,CG9-ACCOUNT-bia-pain-bache-main,bia-pain-bache-main,surface accountability,complete donor subtree accountability: docs,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,docs/assets/images/Bind_kv.png,e084b04e86d63417b97daedf9d95570e7b2e84b7dc818502b2439b76246b806a,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,GPL-2.0; evidence/independent comparison only,low,n/a,high,reviewed
E9-0042,n/a,CG9-ACCOUNT-bia-pain-bache-main,bia-pain-bache-main,surface accountability,complete donor subtree accountability: src,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,src/worker.js,32116275b22598773eddefb7fa69936ed2f063d0725dbca82c4a29db1c1148bb,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,GPL-2.0; evidence/independent comparison only,low,n/a,high,reviewed
E9-0043,n/a,CG9-ACCOUNT-BPB-Warp-Scanner-main,BPB-Warp-Scanner-main,surface accountability,complete donor subtree accountability: .github,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.github/workflows/build.yml,e42aa0c182b796746d3d2ec7913d149a310ca8ab4ac7e08ba5ee00dd14e3ce24,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,"GPL-3.0; selected semantics independently rederived, no source copied",low,n/a,high,reviewed
E9-0044,n/a,CG9-ACCOUNT-BPB-Warp-Scanner-main,BPB-Warp-Scanner-main,surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.gitignore,705adccc8e44c43da70c35a0f3e8a2a2c249205a9357a37afd668836ffb92932,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,"GPL-3.0; selected semantics independently rederived, no source copied",low,n/a,high,reviewed
E9-0045,n/a,CG9-ACCOUNT-BWLimiter-main,BWLimiter-main,surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.gitattributes,28b99f15bf4582e535cb25e39750cae277c8b220681e874e5eb8887e9772915f,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,no explicit license; negative/guardrail evidence only,low,n/a,high,reviewed
E9-0046,n/a,CG9-ACCOUNT-BWLimiter-main,BWLimiter-main,surface accountability,complete donor subtree accountability: systemd,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,systemd/limit-tc-port.service,7f692efcfbffcbee374c8f8b60f8711da4f57382c448cb49a08872575fab1efe,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,no explicit license; negative/guardrail evidence only,low,n/a,high,reviewed
E9-0047,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: .github,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.github/CONTRIBUTING.md,6cd7a7717ceb6a7d10871d2b6abb664392e1ef033d3321fa25430a4d31cfe2c5,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0048,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.editorconfig,5c10b6edb75ea4cf85ea78eda008fd480a8def73af282d27cedad2b587a8d1d8,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0049,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddyconfig,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddyconfig/caddyfile/adapter.go,9a7cf9fef6df4475bbdc442a80271bc4d8fc3866f3dc831f3146214c79877a25,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0050,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/@files,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/a.caddy.localhost.crt,ee3df1c6ee1f3d6451f8cb679836a7c7c6a8ba56a199966435db186eda0a4821,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0051,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/@files,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/integration/acme_test.go,dc4d17cf7331737c9c4301e56e60b75da94299f6cf00e250764f009e8daa510c,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0052,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@chunk-001,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/integration/caddyfile_adapt/acme_dns_configured.caddyfiletest,85df5eefe386b09b52dea970392e24e3b372530da5f084587b2196e2154a533f,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0053,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@chunk-002,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/integration/caddyfile_adapt/invoke_undefined_named_route.caddyfiletest,c315483a39fb698bba64d2129508471195d63f1f652b62015460a993c04a2b8d,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0054,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/caddyfile_adapt/@chunk-003,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/integration/caddyfile_adapt/tls_client_auth_cert_file-legacy.caddyfiletest,6999a4e4dd62ba77b6ed656cb9069bd816e865be89fa781db3f98958db7a5161,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0055,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: caddytest/integration/testdata,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,caddytest/integration/testdata/cookie.html,73a39f197756ad2b6d37eb8f5c7e8c195f03e335c3d35f40c733ff792d4f3309,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0056,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: cmd,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,cmd/caddy/main.go,ac320c3ac47ad8abed7a0d2595639d78f9ff55cf1dba8494a66cd8851c5d076e,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0057,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: internal,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,internal/filesystems/map.go,50a0a3bac6240952f5a2dcf9e7f4bf0f2fefa62371d18d5c143076d3b3e628ac,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0058,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyevents,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyevents/app.go,ed49ccb0089667498ecd66f299d1855d0cf5bf07bd3611f3c9a7e6d087b716f0,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0059,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyfs,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyfs/filesystem.go,59aef15c5f91cd6eae394f99714265d5382ff097a2fabebe5a6ff4dfe1b23e57,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0060,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/@files,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/app.go,02c92ec230a39bec910486542b89fc5cd05a8da7586c8d796817a8c79f3f7001,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0061,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/caddyauth,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/caddyauth/argon2id.go,a298c2fdda50e12c37950c0e82395fa827ddbfcecfaceee98134176ba7bd2f81,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0062,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/encode,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/encode/brotli/brotli_precompressed.go,8352fb4d878dd92a237fa9e447a693e2f2d6f7e9e0e1cbd2cde1d43d6cc608d9,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0063,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/fileserver,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/fileserver/browse.go,b86871970d535eb8ba8c229a4559534efa21b7946205af989489a711671caf9e,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0064,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/headers,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/headers/caddyfile.go,8f6ddf172a94e68bb57b53b1f92ec768aebff3bbe14bba485866900ec4b5bf40,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0065,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/intercept,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/intercept/intercept.go,b88a59bf42a8fd39e5aea490a0aee72c6780d65de443b9a194ddc4959ba5f162,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0066,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/logging,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/logging/caddyfile.go,63d2a2eedbca0f2177654d8b490ee3b74fff8585ba9ef128cdb6f7fc61cceb00,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0067,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/map,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/map/caddyfile.go,715da1a5160ddaa6adeaa925b60d691178751220e37e601608eb292558ada168,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0068,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/proxyprotocol,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/proxyprotocol/listenerwrapper.go,81d92e09108b3ac991fd91649e987f24848654a0094944a3929966ade42f8c07,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0069,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/push,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/push/caddyfile.go,e9690801d834d345b90c988cdba5c4d124173edd4652c7c7d98f32bc1a4bf2d8,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0070,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/requestbody,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/requestbody/caddyfile.go,2b8fc70fdc4c48d09623228a72177637562f6db65fe4fd178732950ac3a8b517,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0071,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/reverseproxy,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/reverseproxy/addresses.go,0b512f61139b3e940b082720ae8ac2081fb796a85543ef38cae71e398217b4dd,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0072,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/rewrite,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/rewrite/caddyfile.go,9f483075f753875057075912b85a1a52a59a623adf4e2dfb894795fb450dc00b,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0073,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/standard,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/standard/imports.go,a95be70be98584f2d643bdcf58827454e7680668b44b1f89328afc3096fa99ff,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0074,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/templates,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/templates/caddyfile.go,2928581ce719142c5781a22a77a2bdb69a737d85c4a822082d5f4aa769b985b8,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0075,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddyhttp/tracing,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddyhttp/tracing/module.go,7fb280b3c9911d9e18e2a8bbfa343ac48e9412dfb61875dc4dbf2ea8db65abfb,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
E9-0076,n/a,CG9-ACCOUNT-caddy-master,caddy-master,surface accountability,complete donor subtree accountability: modules/caddypki,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,modules/caddypki/acmeserver/acmeserver.go,ba4df316c21692725563545d5126d5d100d7a24d2aa922c04cb8eb166034dac9,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,Apache-2.0,low,n/a,high,reviewed
